customer_type,customer_idx,param,created_at
company,46,9791196891114 9791196921729  9791187308126 9788968502712 9791196789213  8996928259 8929913075 9791188024278 7051769003516 8993203911 8992973217 8970599800 9791189163013 9788998143657 8992290217 9788961874199 9788990589750 9788990589675 9788997229802 9791185501093 9788996870852 9788996870845 9791159332104 9791159681431 8989933943 8963031667 8960891657 8963031616 8990536146 9791195672042,2022-07-13 13:14:41
company,46,8994637508 9791195375523 9788970599748 9791195728237 8998443775 9791187547105 9791195212323 9791161654492 9788991729353 9788980363391 9791186187012 9788918091594 9781565812314 9788996388296 9788997912339 9788992243964 9791130330051    9791185005416 9791188499038 9788993241525 8996584045 9791185516202 9788987648699 9788987648705 9791188924004 9791185939513 9791195697946 9791157001194 9788973654185 9788992788915 9791195979714 9791161610054 9788957464953 9788978015806 9788978015813 9788931108514 8996131199 9788928404889 9788984798199 9788964412688 9791188164035 9791195331185 9791156921165 9788993382624 9788992788618 9788979778526 9788955560732,2022-07-13 13:18:17
company,46,9788993899832 9788928401581 9788955312270 9791156041542 8959893056 7911559803099 9788993958751 9788994885025 9791155980323 9791156215677 9791185948386   9791185575070 9788996888505 9791155980316 8993958734 8981205094 9791195566204 8997639609 9788927423393 9791196092108 9788996801450 978896798039 9788968174865 9788993721270 9788966271405 9781624120497 9791195636426 9791195434763 9791186553435   8996250902 9788985903202 9788985903202 8964380983   9788984941755 9791159826337 9788967980368 9791159330759 9788998717360 9788985256131 9788985788960  9788991057050,2022-07-13 13:22:27
company,46,9788991057234  8957265163  9788952717696 9788978011372 9788996876656  9788995592472 9788991571099 9788991571105 9788991571112 8971419601 9788925873343 9788973661923 9788982224676  8929903150 9788999900235 8984330612 8973002880 9788991960244 9788995381052 9788989664048 9791185333182 9788949911434 9788993000337 9791186643013 9788995643853 9791195213214 9791157668519 9788955312454 9791195220229 9791195204601 9788962511864  9791185381060 9788993043648 9788963527574 9791155283561  9791195144808 9788996968771 9788993736076 9791195103300 9791195299720 9791195299713 9788987897769 9791195299706 9791195272044,2022-07-13 13:22:55
company,46,"9788993852189 9788955683929 9788956689739 9788957113707 9788977282452 9788998369033 9788993661187 897429530X 9788992076265 9788992390477 9788957464250 9788995488461 9791186402856  9788992096126 9788967980269 9788973660155 9791195212002 9788993354607 9791195128310 9791185913360 9791193428405 9788997517336 9791155380826 9788961781015 9788995524046 9788994033471 8984480231  9788986421347  9788952103826 9788935663521 9788957591840, 9788939204430 9788995987537 9788995872178 9791195510313 9788968180460 9788983124029 9791195397310 9788965780984 9791155480328 9788959666560 9788967820183 9788996153429 2090000030792 9788988417720  9788960353015 9788973270002",2022-07-13 13:23:37
company,46,2007898007621 9788972573623 9788953448261 9788959121113 9788988428122 9788980382798 9788995071465 9788945658630 9788959120550 9788983754653 9788991903142 9788944803031  9788978167062 9788930039208 2008970000233 9788995919187 9788996420316 2007898007393 9788972181408 2011593000986 2002231000109 9788984212350  2000970000039 9788937445422 9791156120094  9788984290808  9788973562992  9788972181293 9788987129471 8960133272 9788986871074 9788980385829 9788971801802   9788984983502 9788981620097 898862100X 899596569X 9788970331164  9788956990064  9788982732836 9788985635301,2022-07-13 13:24:17
company,46,9788936411541 8989524482  8946020202 9788990365507 8959060631 9788980071074 9788976962331 8957690646 8957691073 9788988410974 9788993419450 9788928709748 9791185184159 9788978167451 9788925409078 9788925409085 9788994912004 9788989011699 9788984306288 9788996769606 9788994047911  9788999900075 9788989553809 9791155500576 9788974292874 9788974292904 9788974297206 9788974292935 9788974292836 9788974297152  9788991553910 9788992166799 9791185272030 9788961781664 9788993719321  9788959926909 9788995498880 9791195110148 9788997558080 8225392974 9791185594002  9788990151490 9788960311886 9788992700122,2022-07-13 13:24:40
company,46,9788968180446 9788994144122 9788974297169 9788974297138 9788974297145 8984941069 9788993739336. 9788984393554 9788984796201 9788991334069 9788992259545 9788982224386 8932472033 9788980316380 9788989553793 9788984656215 9788992093309 9788977783805 9788959665402 9788992885621  9788993719352 9788976757784 9788993093100  9788996225942  9788957491379  9788995438633   9788979868876 9788996272526  9788959961344,2022-07-13 13:26:59
user,5204,대학강의수강을 위한 한국어,2022-07-13 15:39:21
user,5204,대학강의수강을 위한 한국어,2022-07-13 15:40:53
user,5204,대학강의수강을 위한 한국어,2022-07-13 17:33:04
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:24
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:36
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:40
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:43
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:44
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:44
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:44
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:29:53
user,4900,"아빠, 나 이 결혼 안 할래요! 3(한정판)",2022-07-13 20:30:10
user,4900,"아빠, 나 이 결혼 안 할래요!",2022-07-13 20:30:28
user,4900,painter of the night,2022-07-13 21:35:35
user,5205,비타민 한국어,2022-07-13 22:41:38
user,5206,3-2 workbook,2022-07-13 23:30:05
user,5206,Ewha Korean 3-2 Workbook 워크북,2022-07-13 23:30:47
user,5206,Ewha Korean 3-2 Workbook,2022-07-13 23:30:49
user,5206,Ewha Korean 3-2,2022-07-13 23:30:51
user,5206,이화,2022-07-13 23:31:05
user,5206,이화 3-2,2022-07-13 23:31:16
user,5206,이화 3,2022-07-13 23:31:19
user,5206,이화,2022-07-13 23:31:21
user,5206,이화 한국어,2022-07-13 23:31:30
user,3589,폴리매스,2022-07-14 07:49:36
user,3589,선장,2022-07-14 07:49:53
user,3589,성장,2022-07-14 07:50:12
user,5210,이화 한국어,2022-07-14 10:42:56
user,4535,서울대 한국어 2A,2022-07-15 23:07:10
user,4535,서울대 한국어 2B,2022-07-15 23:07:16
user,5212,피터팬,2022-07-16 01:25:52
user,5213,drama,2022-07-16 21:38:02
company,46,북한,2022-07-19 14:12:09
user,4832,무례한,2022-07-20 08:22:34
user,4832,모든 사람,2022-07-20 08:22:52
user,4832,모든 사람에게,2022-07-20 08:22:59
user,4832,기분,2022-07-20 08:23:12
user,4832,기분을 관리하면,2022-07-20 08:23:26
user,4832,악의 게이고,2022-07-20 08:23:37
user,4832,악의,2022-07-20 08:23:41
user,4832,게이고,2022-07-20 08:23:59
user,4900,초호화 한정판,2022-07-20 16:04:46
user,4928,9788949100470,2022-07-20 20:28:47
user,4928,9791185564227,2022-07-20 20:30:42
user,5019,topik,2022-07-21 22:04:40
user,5241,악역의 엔딩은 죽음뿐,2022-07-22 15:31:08
user,5246,이찬수,2022-07-23 11:39:28
user,5250,통증혁명,2022-07-24 10:13:32
user,5255,글림자,2022-07-25 05:11:59
user,5121,piplang,2022-07-25 13:47:32
user,5116,learn korean with bts,2022-07-25 17:44:00
user,5264,snu 1a,2022-07-26 02:34:50
user,5240,신의 탑,2022-07-26 03:56:10
company,46,9791197850004 9788949966267 9788955084672 9788955084689 9788963221885 9788963764962 9788972142126 9788977700000 9788982501494 9791130341958 9791130342306 9791157062607 9791160687088 9791163033608 9791165457426 9791168230118 9791189150297 9791190535090 9791197879807,2022-07-26 06:11:36
company,46,9791197850004 9788949966267 9788955084672 9788955084689 9788963221885 9788963764962 9788972142126 9788977700000 9788982501494 9791130341958 9791130342306 9791157062607 9791160687088 9791163033608 9791165457426 9791168230118 9791189150297 9791190535090 9791197879807,2022-07-26 06:13:16
company,46,9791197850004 9788949966267 9788955084672 9788955084689 9788963221885 9788963764962 9788972142126 9788977700000 9788982501494 9791130341958 9791130342306 9791157062607 9791160687088 9791163033608 9791165457426 9791168230118 9791189150297 9791190535090 9791197879807,2022-07-26 06:14:17
company,46,9791197850004 9788949966267 9788955084672 9788955084689 9788963221885 9788963764962 9788972142126 9788977700000 9788982501494 9791130341958 9791130342306 9791157062607 9791160687088 9791163033608 9791165457426 9791168230118 9791189150297 9791190535090 9791197879807,2022-07-26 06:14:22
user,5267,꽃보다 맑음,2022-07-26 19:37:49
user,5267,꽃보다 맑음,2022-07-26 19:39:51
user,5267,꽃보다 맑음,2022-07-26 19:41:49
user,5267,드래곤 볼,2022-07-26 19:42:22
user,5267,드래곤볼,2022-07-26 19:42:29
user,5267,드래곤볼 총집편,2022-07-26 19:43:45
user,5271,Korean grammar in use,2022-07-27 02:18:03
user,5271,아몬드,2022-07-27 02:18:35
user,5271,모든 순간이 너였다,2022-07-27 02:21:50
user,5271,소년이 온다,2022-07-27 02:23:33
user,5271,사랑하라 한버도 상처방지않은 것처럼,2022-07-27 02:25:31
user,5271,사랑하라 한번도 상처받지 않은 것 처럼,2022-07-27 02:26:02
user,5271,사랑하라 한번도 상처받지 않은 것처럼,2022-07-27 02:26:08
user,5271,나는 나로 살기로했다,2022-07-27 02:27:40
user,5271,나는 나로 살기로 했다,2022-07-27 02:27:53
user,5271,집에 있는데도 집에 가고 싶어,2022-07-27 02:32:02
user,5271,history,2022-07-27 02:35:06
user,5271,한국사,2022-07-27 02:37:03
user,5271,불편한,2022-07-27 02:51:19
user,5271,남남,2022-07-27 03:01:43
user,5271,달마부장,2022-07-27 03:03:33
user,5271,내 인생에서 가장 위대한 늑대,2022-07-27 03:09:52
user,5271,늑대,2022-07-27 03:10:14
user,5271,가장 위대한 늑대,2022-07-27 03:11:32
user,5271,달콤한 가정,2022-07-27 03:12:35
user,5271,가정,2022-07-27 03:12:43
user,5271,홈,2022-07-27 03:13:42
user,5271,내 생애 최고의 늑대,2022-07-27 03:18:02
user,5271,내 생애 최고의 늑대,2022-07-27 03:19:19
user,5271,최고의 늑대,2022-07-27 03:20:22
user,5271,wolf of my life,2022-07-27 03:20:34
user,5271,스워트 홈,2022-07-27 03:21:26
user,5271,홈,2022-07-27 03:21:29
user,5279,feminism,2022-07-27 22:29:18
user,5279,women in korea,2022-07-27 22:29:26
user,2084,somatrio,2022-07-28 06:55:07
user,2084,trio,2022-07-28 06:55:13
user,2084,9788948309171,2022-07-28 07:02:57
user,2084,9791157800360,2022-07-28 07:09:44
user,2084,trio,2022-07-28 07:25:24
user,2084,9791195522057,2022-07-28 07:35:16
user,5290,reading kroean,2022-07-29 13:32:53
user,5290,reading korean,2022-07-29 13:32:57
user,5290,easy korean reading,2022-07-29 13:33:13
user,5031,i want to die but i want to eat,2022-07-29 14:14:35
user,4692,조정래,2022-07-29 22:13:54
user,4692,불놀이,2022-07-29 22:17:09
user,4692,대장경,2022-07-29 22:17:34
user,4692,상실의 풍경,2022-07-29 22:18:43
user,4692,황토,2022-07-29 22:19:33
user,5253,이태원,2022-07-29 22:56:10
user,5253,사내 맞선,2022-07-29 22:56:51
company,46,제주도,2022-07-30 03:48:16
company,46,제주도,2022-07-30 04:12:08
user,5295,늘 급한 일로 쫓기는 삶,2022-07-30 19:34:48
user,5295,기도 팀켈러,2022-07-30 19:35:27
user,5295,팀켈러,2022-07-30 19:35:33
user,5295,팀 켈러,2022-07-30 19:35:39
user,5295,"성경, 이렇게 믿으라",2022-07-30 19:36:17
user,5295,존 맥아더,2022-07-30 19:36:26
user,5295,만화 기독론,2022-07-30 19:38:39
user,5295,기독교의 기본진리,2022-07-30 19:39:11
user,5295,성령 세례와 충만,2022-07-30 19:40:06
user,5295,만화 구원론,2022-07-30 19:40:38
user,5295,내면세계의 질서와 영적 성장,2022-07-30 19:41:03
user,5295,부부학교,2022-07-30 19:41:28
user,5295,파인애플스토리,2022-07-30 19:41:54
user,5295,파인애플 스토리,2022-07-30 19:42:00
user,5295,5가지 사랑의 언어,2022-07-30 19:42:31
user,5295,제자교재,2022-07-30 19:43:13
user,5295,제자 교재,2022-07-30 19:43:19
user,5295,옥한음,2022-07-30 19:43:38
user,5295,제자,2022-07-30 19:43:46
user,5295,평신도를 깨운다,2022-07-30 19:45:43
user,5295,옥한흠,2022-07-30 19:46:39
user,5295,평신도를 깨운다,2022-07-30 19:48:08
user,5295,제자훈련 실패는 없다,2022-07-30 19:49:06
user,5295,제자도,2022-07-30 19:49:32
user,5295,소그룹으로 변화되는 역동적인 교회,2022-07-30 19:50:19
user,5295,개인성경연구,2022-07-30 19:50:41
user,5295,존 맥아더,2022-07-30 19:54:40
user,5295,평신도를 깨운다,2022-07-30 19:55:16
user,5295,종교,2022-07-30 20:19:45
user,5295,기독교,2022-07-30 20:21:00
user,5295,"성경, 이렇게 믿으라",2022-07-31 02:15:27
user,5295,만화 구원론,2022-07-31 02:15:55
user,5295,내면세계의 질서와 영적 성장,2022-07-31 02:16:26
user,5295,부부학교,2022-07-31 02:16:52
user,5295,파인애플 스토리,2022-07-31 02:17:10
user,5295,5가지 사랑의 언어,2022-07-31 02:17:31
user,5295,제자교재,2022-07-31 02:18:01
user,5295,제자,2022-07-31 02:18:08
user,5295,제자 훈련,2022-07-31 02:18:17
user,5295,제자,2022-07-31 02:18:39
user,5295,옥한음,2022-07-31 02:19:12
user,5295,국제제자훈련원,2022-07-31 02:19:42
user,5295,제자훈련 세트,2022-07-31 02:20:43
user,5295,평신도를 깨운다,2022-07-31 02:21:07
user,5295,제자훈련 실패는 없다,2022-07-31 02:21:25
user,5295,제자도,2022-07-31 02:21:44
user,5295,소그룹으로 변화되는 역동적인 교회,2022-07-31 02:22:15
user,5295,개인성경연구,2022-07-31 02:22:37
user,5298,죽음에 관하여,2022-07-31 10:25:08
user,5298,죽음에 관하여,2022-07-31 10:25:46
user,5298,죽음에 관하여,2022-07-31 10:26:41
user,5298,백 오피스,2022-07-31 10:27:28
user,5298,우리의 밤이 시작되는 곳,2022-07-31 10:27:53
user,5298,다이브,2022-07-31 10:28:11
user,5298,마법소녀,2022-07-31 10:28:39
user,5285,해커스,2022-07-31 11:38:48
user,5285,hackers reading intro,2022-07-31 11:39:16
user,5300,365,2022-07-31 12:34:40
user,5300,챌린지,2022-07-31 12:37:10
user,5300,상상 스퀘어,2022-07-31 12:37:37
user,5300,66,2022-07-31 12:37:45
user,5300,60,2022-07-31 12:38:07
user,5300,#66 챌린지,2022-07-31 12:40:33
user,5300,66 챌린지,2022-07-31 12:40:41
user,5300,66,2022-07-31 12:40:47
user,5300,조성흐;,2022-07-31 12:41:13
user,5300,조성희,2022-07-31 12:41:21
user,5300,더 플러스,2022-07-31 12:51:24
user,5301,Ewha Korean 1-2,2022-07-31 18:10:35
user,5301,Ewha Korean 1-2,2022-07-31 18:11:22
user,5301,Ewha Korean 1-2,2022-07-31 18:11:24
user,5301,Ewha Korean 1-2,2022-07-31 18:11:25
user,5301,Ewha Korean 1-2,2022-07-31 18:11:27
user,5301,Ewha Korean 1-2,2022-07-31 18:11:28
user,5301,Ewha Korean 1-2 workbook,2022-07-31 18:11:45
user,5305,tian guan ci fu,2022-08-01 05:07:11
user,5305,heavens official blessing,2022-08-01 05:07:21
user,5306,올해의 좋은 소설,2022-08-01 06:38:36
user,5306,2022 올해의 문제소설(현대문학 교수 350명이 뽑은),2022-08-01 06:39:40
user,5306,현장비평가가 뽑은 올해의 좋은 소설 2008,2022-08-01 06:39:57
user,5306,현장비평가가 뽑은 올해의 좋은 소설 2008,2022-08-01 06:40:39
user,5306,올해의 문제,2022-08-01 06:42:29
user,5306,올해의,2022-08-01 06:42:43
user,5306,올해의,2022-08-01 06:43:06
user,5306,박시정 소설집,2022-08-01 06:44:14
user,5306,박시정,2022-08-01 06:44:19
user,5306,강석 경 소설집,2022-08-01 06:45:00
user,5306,강석 경,2022-08-01 06:45:03
user,5306,강석경,2022-08-01 06:45:07
user,5306,강석 경,2022-08-01 06:48:26
user,5306,강석 경,2022-08-01 06:48:30
user,5306,강석경,2022-08-01 06:48:33
user,5306,미주 작가 소설집,2022-08-01 06:49:59
user,5306,미주 작가,2022-08-01 06:50:06
user,5306,미주작가,2022-08-01 06:50:11
user,5306,미주작가 소설집,2022-08-01 06:50:25
user,5306,안정효 소설집,2022-08-01 06:51:33
user,5306,안정효,2022-08-01 06:51:36
user,5306,안정효 소설집,2022-08-01 06:52:15
user,5306,안정효,2022-08-01 06:52:18
user,5306,안정효,2022-08-01 06:53:07
user,5306,안정효,2022-08-01 06:53:41
user,5306,한국,2022-08-01 06:54:05
user,5306,한국,2022-08-01 06:55:03
user,5306,한국,2022-08-01 06:57:01
user,5306,강석경,2022-08-01 06:57:19
user,5306,강석경,2022-08-01 06:57:51
user,5306,강석경,2022-08-01 06:59:12
user,5306,이효석 문학상 수상작품집,2022-08-01 07:01:15
user,5306,이효석 문학상 수상작품집,2022-08-01 07:02:12
user,5306,현장비평가가 뽑은 올해의 좋은 소설 2008,2022-08-01 07:31:52
user,5306,신성한 봄,2022-08-01 07:32:02
user,5230,재와 빨강,2022-08-01 09:19:53
user,5308,B애+,2022-08-01 12:15:53
user,5308,수화,2022-08-01 12:18:33
user,5308,수화,2022-08-01 12:18:47
user,5308,manhwa,2022-08-01 12:22:10
user,5308,bj alex,2022-08-01 12:22:23
user,5308,painter of the night,2022-08-01 12:22:32
user,5308,2반 이희수,2022-08-01 12:26:02
user,5311,Koryosa choryo,2022-08-01 20:13:37
user,5316,discover korean,2022-08-02 13:53:15
user,5316,korean 101,2022-08-02 13:53:24
user,5316,discover korean,2022-08-02 14:07:31
user,5316,comic,2022-08-02 14:16:22
company,46,9791195438105,2022-08-03 02:46:45
company,46,임정의,2022-08-03 02:47:21
company,46,임정의,2022-08-03 02:47:34
company,46,임정의,2022-08-03 02:47:44
company,46,임정의,2022-08-03 02:48:07
company,46,임정의,2022-08-03 02:48:28
company,46,임정의,2022-08-03 02:49:08
company,46,임정의,2022-08-03 02:51:32
company,46,임정의,2022-08-03 02:55:50
company,46,9788974092368,2022-08-04 00:31:08
user,2248,사랑해요 한국어 (일본어),2022-08-04 21:46:38
user,2248,사랑해요 한국어 2(SB)(일본어),2022-08-04 21:46:44
user,2248,사랑해요 한국어(일본어),2022-08-04 21:46:53
user,2248,사랑해요 한국어 일본어,2022-08-04 21:47:00
user,2248,사랑해요 한국어,2022-08-04 21:47:11
user,2092,Anytime Korean,2022-08-05 12:39:40
user,5342,죽고 싶지만,2022-08-06 21:10:10
user,5345,우영우,2022-08-07 11:34:15
user,4842,원피스,2022-08-09 05:20:54
user,5356,서울대 한국어,2022-08-09 12:16:57
user,5356,서울대 한국어,2022-08-09 12:41:59
user,5357,TOPIK,2022-08-09 13:26:34
user,5359,아몬드,2022-08-09 15:01:53
user,5362,나 혼자만 레벨업,2022-08-09 19:13:04
user,5362,盾の勇者の成り上がり,2022-08-09 19:19:50
user,5362,盾の勇者の成り上がり,2022-08-09 19:19:59
user,5362,盾の勇者の成り上がり,2022-08-09 19:20:04
user,5362,solo leveling,2022-08-09 19:20:21
user,5362,나 혼자만 레벨업,2022-08-09 19:42:17
user,3860,형민우,2022-08-10 09:12:15
user,5367,anytime korean beginning,2022-08-10 09:45:45
user,5367,anytime korean beginning,2022-08-10 12:32:59
user,5355,집에 있는데도 집에 가고 싶어,2022-08-10 13:50:49
user,5355,날씨가 좋으면 찾아가겠다,2022-08-10 13:53:18
user,5355,날씨가 좋으면 찾아가겠어요,2022-08-10 13:56:55
user,5355,목요일의 아이,2022-08-10 13:57:31
user,5362,트와이스,2022-08-12 00:52:54
user,5205,practical korean,2022-08-12 14:26:06
user,5205,practical korean,2022-08-12 14:26:14
user,5381,toeic,2022-08-12 18:47:40
user,4987,anytime,2022-08-13 09:00:32
user,5300,영어 필사,2022-08-13 13:38:58
user,5383,열렙전사,2022-08-13 21:23:47
user,5384,톨킨,2022-08-14 07:28:34
user,5384,브랜던 샌더슨,2022-08-14 07:29:22
user,5384,도나 타트,2022-08-14 07:31:23
user,5384,대도시의 사랑법,2022-08-14 07:33:21
user,5386,이유식,2022-08-14 10:26:24
user,5386,오은영,2022-08-14 10:29:01
user,1888,나 혼자만,2022-08-15 01:10:44
user,1888,나 혼자만 레벨업,2022-08-15 01:12:18
user,1888,나 혼자만 레벨업,2022-08-15 01:16:56
user,1888,나 혼자만 레벨업,2022-08-15 01:26:58
user,5386,이유식,2022-08-15 05:16:27
company,46,안창남,2022-08-15 05:27:15
company,46,안창남,2022-08-15 05:27:23
company,46,안창남,2022-08-15 05:27:25
company,46,안창남,2022-08-15 05:27:41
company,46,안창남,2022-08-15 05:28:00
company,46,안창남,2022-08-15 05:28:17
company,46,안창남,2022-08-15 05:29:30
company,46,잃어버린 풍경,2022-08-15 05:29:40
company,46,잃어버린풍경,2022-08-15 05:29:50
company,46,9788988526507 8988526503 9788988526514 8988526511 9788988526644 8988526643,2022-08-15 05:30:16
company,46, 의병장,2022-08-15 05:30:58
company,46, 의병장,2022-08-15 05:31:03
company,46, 의병장,2022-08-15 05:31:05
company,46, 의병장,2022-08-15 05:31:43
company,46, 의병장,2022-08-15 05:32:10
company,46, 의병장,2022-08-15 05:38:02
company,46, 의병장,2022-08-15 05:38:36
company,46, 의병장,2022-08-15 05:38:47
company,46, 의병장,2022-08-15 05:39:24
company,46, 의병장,2022-08-15 05:39:58
company,46, 의병장,2022-08-15 05:40:11
company,46, 의병장,2022-08-15 05:40:41
company,46, 의병장,2022-08-15 05:41:19
company,46, 의병장,2022-08-15 05:41:30
company,46, 의병장,2022-08-15 05:41:39
company,46, 의병장,2022-08-15 05:41:58
company,46, 의병장,2022-08-15 05:42:11
company,46, 의병장,2022-08-15 05:42:23
company,46, 의병장,2022-08-15 05:42:34
company,46, 의병장,2022-08-15 05:42:51
company,46, 의병장,2022-08-15 05:43:01
company,46, 의병장,2022-08-15 05:43:12
company,46, 의병장,2022-08-15 05:43:32
company,46, 의병장,2022-08-15 05:44:04
company,46, 의병장,2022-08-15 05:44:40
company,46, 의병장,2022-08-15 05:44:57
company,46,혼혈아,2022-08-15 05:45:26
company,46,혼혈아,2022-08-15 05:45:37
company,46,혼혈아,2022-08-15 05:45:39
company,46,혼혈아,2022-08-15 05:46:11
company,46,혼혈아,2022-08-15 05:46:32
company,46,혼혈아,2022-08-15 05:46:58
company,46,혼혈아,2022-08-15 05:47:16
company,46,혼혈아,2022-08-15 05:47:37
company,46,장애,2022-08-15 05:47:59
company,46,장애,2022-08-15 05:48:05
company,46,장애,2022-08-15 05:48:07
company,46,장애,2022-08-15 05:48:24
company,46,장애,2022-08-15 05:48:47
company,46,장애,2022-08-15 05:49:04
company,46,장애,2022-08-15 05:49:19
company,46,간토,2022-08-15 05:50:58
company,46,간토,2022-08-15 05:51:03
company,46,간토,2022-08-15 05:51:05
company,46,간토,2022-08-15 05:51:35
company,46,간토,2022-08-15 05:52:39
company,46,간토,2022-08-15 05:52:57
company,46,간토,2022-08-15 05:53:51
company,46,간토,2022-08-15 05:54:27
company,46,간토,2022-08-15 05:54:58
company,46,9788984946262 8984946265 9788984946385 8984946389,2022-08-15 05:55:43
company,46,정혜경,2022-08-15 05:56:40
company,46,정혜경,2022-08-15 05:56:45
company,46,정혜경,2022-08-15 05:56:48
company,46,정혜경,2022-08-15 05:58:38
company,46,정혜경,2022-08-15 05:59:24
company,46,정혜경,2022-08-15 06:00:56
company,46,정혜경,2022-08-15 06:01:25
company,46,정혜경,2022-08-15 06:02:28
company,46,정혜경,2022-08-15 06:02:47
company,46,정혜경,2022-08-15 06:03:09
company,46,정혜경,2022-08-15 06:03:33
company,46,정혜경,2022-08-15 06:03:59
company,46,정혜경,2022-08-15 06:04:25
company,46,정혜경,2022-08-15 06:05:20
company,46,정혜경,2022-08-15 06:06:23
company,46,이말년,2022-08-15 06:08:23
company,46,이말년,2022-08-15 06:08:28
company,46,이말년,2022-08-15 06:08:30
company,46,웹툰작가 ,2022-08-15 06:09:42
company,46,웹툰작가 ,2022-08-15 06:09:47
company,46,웹툰작가 ,2022-08-15 06:09:49
company,46,웹툰작가 ,2022-08-15 06:10:10
company,46,웹툰작가 ,2022-08-15 06:11:01
company,46,웹툰작가 ,2022-08-15 06:11:10
company,46,이미진,2022-08-15 06:11:33
company,46,이미진,2022-08-15 06:11:38
company,46,이미진,2022-08-15 06:11:40
company,46,하얼빈,2022-08-15 06:14:04
company,46,파친코,2022-08-15 06:14:37
company,46,파친코,2022-08-15 06:15:04
company,46,파친코,2022-08-15 06:15:38
company,46,파친코,2022-08-15 06:16:00
company,46,이어령,2022-08-15 06:16:52
company,46,이어령,2022-08-15 06:16:57
company,46,이어령,2022-08-15 06:16:59
company,46,이어령,2022-08-15 06:18:50
company,46,이어령,2022-08-15 06:19:54
company,46,이어령,2022-08-15 06:20:42
company,46,이어령,2022-08-15 06:21:16
company,46,정한아  ,2022-08-15 06:22:12
company,46,정한아  ,2022-08-15 06:22:17
company,46,정한아  ,2022-08-15 06:22:20
company,46,정한아  ,2022-08-15 06:23:26
company,46,정한아  ,2022-08-15 06:23:42
company,46,손원평,2022-08-15 06:25:45
company,46,손원평,2022-08-15 06:25:51
company,46,손원평,2022-08-15 06:25:54
company,46,손원평,2022-08-15 06:26:22
company,46,손원평,2022-08-15 06:26:41
company,46,H마트,2022-08-15 06:28:25
company,46,9788954683371,2022-08-15 06:28:58
user,2155,SOGANG KOREAN 4A,2022-08-15 13:19:16
user,2155,SOGANG KOREAN,2022-08-15 13:19:33
user,2155,SOGANG KOREAN 4A,2022-08-15 13:19:41
user,2155,SOGANG KOREAN 4A,2022-08-15 13:19:43
user,2155,SOGANG KOREAN,2022-08-15 13:20:00
user,2155,서강한국어 4ㅁ,2022-08-15 13:20:59
user,2155,서강 한국어 4A,2022-08-15 13:21:11
user,2155,서강 한국어 4A,2022-08-15 13:21:44
user,2155,서강 한국어,2022-08-15 13:21:49
user,2155,서강 한국어4A,2022-08-15 13:22:18
user,2155,서강 한국어 4A,2022-08-15 13:22:23
user,2155,ANYTIME KOREAN,2022-08-15 13:26:01
company,46,제주도,2022-08-16 00:30:06
user,5384,태국어,2022-08-16 10:15:11
user,5384,프란드어,2022-08-16 11:32:16
user,5384,폴란드어,2022-08-16 11:32:27
user,5407,서울대 한국어,2022-08-16 18:35:40
user,5366,다이어리,2022-08-17 08:52:52
user,5366,다뀨,2022-08-17 08:53:05
user,5366,다구,2022-08-17 08:53:13
user,5366,다,2022-08-17 08:53:16
user,5366,다꾸,2022-08-17 08:53:24
user,5366,다꾸,2022-08-17 08:53:29
user,5366,손글시,2022-08-17 08:53:46
user,5366,손글씨,2022-08-17 08:53:50
user,5366,다이어리 꾸미기,2022-08-17 08:54:45
user,5366,다이어리 꾸미기,2022-08-17 08:55:17
user,5366,다이어리 꾸미기,2022-08-17 08:55:22
user,5366,다이어리 꾸미기,2022-08-17 08:56:16
user,5366,다이어리,2022-08-17 08:56:26
user,5366,그림,2022-08-17 08:57:05
user,5418,아몬드,2022-08-17 22:34:55
user,4990,death is the only,2022-08-18 08:24:26
user,4990,villainess,2022-08-18 08:24:31
user,4990,악역의 엔딩은 죽음뿐,2022-08-18 08:24:56
user,4990,anytime korean,2022-08-18 08:27:51
user,4968,사이코지만 괜찮아,2022-08-18 12:56:56
user,5427,서울대 한국어,2022-08-18 19:50:27
user,5429,elephant piggie,2022-08-18 23:21:33
user,5429,david walliams,2022-08-18 23:21:41
user,5429,david walliams,2022-08-18 23:21:46
user,5429,코꿀이,2022-08-18 23:22:49
user,5429,코꿀이,2022-08-18 23:22:55
user,5429,코꿀이,2022-08-18 23:22:58
user,5429,코꿀이,2022-08-18 23:23:01
user,5429,모 윌렘스,2022-08-18 23:23:49
user,5432,intro to korean,2022-08-19 03:14:45
user,5432,intro to korean,2022-08-19 03:15:08
user,5432,intro to korean,2022-08-19 03:15:10
user,5432,intro to korean,2022-08-19 03:15:11
user,5441,anytime korea,2022-08-19 16:40:01
